property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,Latitude,Longitude
flat,emaar mgf emerald floors premier★,sector 65,2.85,14430.0,4,4,3,2.0,Relatively New,1975.0,1,1,0,0,0,2,21,"28.4030° N, 77.0690° E",28.403,77.069
flat,ansal api esencia★,sector 67,1.2,7407.0,3,3,2,1.0,Relatively New,1620.0,0,0,0,0,0,2,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,bestech spa signature,sector 81,4.4,12571.0,4,4,3+,6.0,New Property,3700.0,1,1,0,1,1,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,mm soulitude,sector 89,1.42,9979.0,3,3,2,3.0,New Property,1423.0,0,0,0,0,0,2,15,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,bestech park view grand spa★,sector 81,2.4,9023.0,3,4,3+,8.0,New Property,2407.0,1,1,0,0,0,1,167,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shapoorji pallonji joyville gurugram★,sector 102,1.75,15514.0,3,3,3+,1.0,Relatively New,1465.0,0,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,chd avenue ★,sector 71,1.25,6596.0,3,4,2,14.0,Relatively New,1577.0,1,1,0,1,1,0,128,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,mapsko casa bella★,sector 82,3.0,6134.0,4,6,3+,25.0,Relatively New,4425.0,0,1,0,1,0,1,119,"28.3935° N, 76.9600° E",28.3935,76.96
flat,mm merlin★,sector 67,2.78,13581.0,3,3,3+,4.0,Relatively New,2047.0,0,0,0,1,0,1,157,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,emaar mgf emerald floors premier★,sector 65,2.3,13939.0,3,4,3,3.0,Relatively New,1650.0,1,1,1,1,0,0,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,ansal sushant lok ci,sector 43,2.0,15152.0,3,3,2,1.0,Old Property,1320.0,0,1,0,0,0,0,15,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,mm skywalk,sector 74,2.7,13380.0,3,3,3,13.0,New Property,2018.0,0,0,1,0,0,2,92,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,tulip violet★,sector 69,1.4,8872.0,3,3,2,11.0,Relatively New,1428.0,0,0,0,1,0,2,126,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ats kocoon,sector 109,1.75,10029.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,1,0,1,49,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,conscient heritage max★,sector 102,1.7,11333.0,3,4,3+,8.0,Relatively New,1700.0,0,1,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,umang monsoon breeze,sector 78,0.8,4837.0,3,2,2,7.0,Moderately Old,1472.0,0,0,0,1,0,2,102,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,mm woodshire★,sector 107,0.9,6589.0,2,2,3+,10.0,Relatively New,1236.0,0,0,0,0,1,1,0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,the arzoo cghs,sector 51,2.1,9130.0,4,4,3,1.0,Relatively New,2300.0,0,0,0,0,0,2,58,"28.4320° N, 77.0686° E",28.432,77.0686
flat,dlf wellington estate★,sector 43,2.09,14615.0,3,3,2,11.0,Old Property,1294.0,0,0,0,0,0,1,79,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,mm heights,sector 65,2.15,15003.0,2,2,3+,28.0,Relatively New,1433.0,0,0,0,0,0,2,0,"28.4030° N, 77.0690° E",28.403,77.069
flat,umang winter hills★,sector 77,0.71,5306.0,2,2,2,6.0,Relatively New,1057.0,1,0,0,0,0,2,108,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,experion the heartsong★,sector 108,3.0,18394.0,4,5,3+,2.0,Relatively New,2204.25,0,1,0,0,0,0,149,"28.5134° N, 76.9830° E",28.5134,76.983
flat,dlf the primus★,sector 82a,2.2,10516.0,3,3,3+,16.0,Relatively New,1893.0,0,1,0,0,0,0,174,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,signature global city a,sector 63a,1.65,15264.0,2,2,2,1.0,Under Construction,978.0,0,0,0,0,0,2,0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,shapoorji pallonji joyville gurugram★,sector 102,1.2,1618.0,2,2,3,0.0,Relatively New,1073.0,0,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf regal gardens★,sector 90,1.3,7151.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,2,141,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,mm golfestate★,sector 65,5.3,24212.0,3,3,3,38.0,Moderately Old,2506.0,0,1,0,0,0,0,49,"28.4030° N, 77.0690° E",28.403,77.069
flat,central park resorts★,sector 48,15.0,22388.0,5,6,3+,17.0,Relatively New,6700.0,1,1,0,1,0,0,45,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,the lions cghs,sector 56,2.09,8708.0,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,1,125,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,sare homes,sector 92,0.8,5253.0,3,3,3,7.0,Relatively New,1523.0,1,0,0,0,0,1,80,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar mgf emerald floors premier★,sector 65,2.5,15152.0,3,3,3,3.0,Relatively New,1493.0,1,1,0,0,0,2,15,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf regal gardens★,sector 90,1.23,7053.0,3,3,2,19.0,Relatively New,1578.0,0,0,0,0,1,2,6,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf the primus★,sector 82a,2.7,10481.0,4,4,3+,18.0,Moderately Old,2576.0,0,1,0,0,0,2,38,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,lavanya apartments,sector 81,0.9,5056.0,3,3,0,7.0,Relatively New,1780.0,0,0,0,0,0,2,0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,chd avenue ★,sector 71,0.95,7930.0,2,2,2,5.0,Moderately Old,1084.0,0,0,0,0,0,1,142,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,conscient heritage max★,sector 102,2.22,13875.0,3,4,3+,15.0,Relatively New,2000.0,1,1,0,0,0,2,82,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature the roselia★,sector 95,0.48,796.0,2,2,2,6.0,Relatively New,6030.0,0,0,0,0,0,2,16,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,tulip violet★,sector 69,1.42,8999.0,3,3,2,8.0,Relatively New,1428.0,0,0,0,1,0,1,94,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,tulip purple,sector 69,2.6,10833.0,4,4,3+,4.0,Moderately Old,2172.0,0,1,0,0,0,2,37,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ansal housing highland park,sector 103,2.0,7491.0,4,5,3+,14.0,New Property,2416.0,0,1,0,0,0,2,45,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,spaze privy★,sector 72,3.1,6693.0,4,5,3+,8.0,Moderately Old,3374.0,1,1,1,1,0,2,136,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,ss,sector 85,1.18,7169.0,2,2,3,4.0,Relatively New,1630.0,0,0,0,0,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,rof aalayas★,sector 102,0.45,935.0,2,2,1,14.0,Relatively New,568.0,0,0,0,0,0,0,57,"28.4750° N, 76.9715° E",28.475,76.9715
flat,umang winter hills★,sector 77,1.05,5763.0,3,3,3,7.0,Relatively New,1600.0,0,0,0,0,0,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,chd avenue ★,sector 71,1.2,7407.0,3,3,3,4.0,Relatively New,1466.0,0,0,0,0,1,1,49,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,sapphire eighty three,sector 83,0.65,1032.0,1,1,0,6.0,Relatively New,6300.0,0,0,0,0,0,2,0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,shree vardhman flora★,sector 90,0.65,4815.0,2,2,3,6.0,Relatively New,1222.0,1,0,0,0,0,2,165,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,spaze privy at★,sector 84,1.2,7453.0,2,2,3,3.0,Relatively New,1457.0,1,0,0,0,0,1,133,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,awho shanti vihar★,sector 95,0.82,1098.0,2,2,3+,13.0,New Property,1095.0,1,0,0,0,0,2,114,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,bptp terra★,sector 37d,1.98,9037.0,3,3,3+,12.0,New Property,1983.0,1,0,0,0,0,1,49,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,shree vardhman victoria★,sector 70,1.8,9231.0,3,5,3,0.0,New Property,1950.0,0,0,0,0,0,2,72,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ats tourmaline★,sector 109,2.95,9365.0,4,5,3+,10.0,Relatively New,2851.0,0,1,0,0,0,2,101,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,paras dews,sector 106,0.87,1028.0,2,2,3+,1.0,New Property,1120.0,0,0,0,0,0,2,174,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,mm golfestate★,sector 65,6.15,18287.0,3,3,3,23.0,Moderately Old,3027.0,1,1,0,0,0,1,60,"28.4030° N, 77.0690° E",28.403,77.069
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,3.0,New Property,1150.0,1,0,0,0,0,2,122,"28.4050° N, 77.0963° E",28.405,77.0963
flat,hsiidc sidco aravali,manesar,0.86,3323.0,3,3,3+,3.0,Moderately Old,1900.0,0,1,0,0,0,2,81,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,shree vardhman flora★,sector 90,0.92,4907.0,3,4,3,4.0,Relatively New,1493.0,0,1,0,0,0,2,116,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,mapsko mount ville★,sector 79,1.65,9091.0,3,3,0,12.0,Relatively New,1815.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar mgf emerald floors premier★,sector 65,2.8,14177.0,4,4,3,2.0,Relatively New,1975.0,1,1,0,0,0,1,108,"28.4030° N, 77.0690° E",28.403,77.069
flat,signature global city,sector 81,0.8,1628.0,2,2,2,4.0,Under Construction,4914.0,1,0,0,0,0,2,36,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,emaar palm heights,sector 77,2.1,10370.0,3,3,3,17.0,New Property,1833.0,1,1,0,0,0,2,8,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,godrej ★,sector 79,1.91,8512.0,3,4,3+,7.0,Relatively New,2031.0,0,1,0,0,0,2,158,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,suncity heights★,sector 54,3.85,16446.0,3,3,3+,8.0,Old Property,2119.0,0,1,0,0,0,2,67,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,bestech park view ananda,sector 81,0.9,6618.0,2,2,3,8.0,New Property,1231.0,0,0,0,0,1,2,60,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,indiabulls centrum park★,sector 103,2.45,8522.0,4,6,3,5.0,Relatively New,2602.0,0,1,0,0,0,2,38,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,south city floors,sector 41,3.4,11724.0,4,4,3,0.0,Old Property,2900.0,0,0,0,0,0,2,0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,dlf the grove,sector 54,5.7,41245.0,3,3,3,1.0,Moderately Old,1382.0,0,0,0,0,0,2,46,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,mm merlin★,sector 67,3.4,14419.0,3,4,3+,16.0,Relatively New,2134.0,0,1,0,0,0,1,158,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,rwa,sector 7,0.48,667.0,3,2,1,1.0,New Property,7200.0,0,0,0,0,0,2,21,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,bptp terra★,sector 37d,1.49,8107.0,3,3,3,20.0,Relatively New,1707.0,0,0,0,0,1,2,49,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,umang winter hills★,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,1,49,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,alpha corp gurgaonone ★,sector 84,2.2,6407.0,4,4,3+,15.0,Relatively New,3108.0,0,1,0,0,0,2,97,"28.3979° N, 76.9736° E",28.3979,76.9736
house,ansal,sector 36,1.85,308.0,8,8,3+,5.0,Relatively New,60.0,0,0,0,0,0,2,53,"28.4160° N, 76.9914° E",28.416,76.9914
flat,the lions cghs,sector 56,2.05,7885.0,4,4,3+,6.0,Relatively New,2500.0,0,0,0,0,1,1,101,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,green court★,sector 90,0.47,757.0,2,2,1,0.0,New Property,6210.0,0,0,0,0,0,2,49,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,mm heights,sector 65,1.99,15794.0,2,2,2,26.0,Under Construction,1140.0,0,0,0,0,0,2,0,"28.4030° N, 77.0690° E",28.403,77.069
flat,tata primanti★,sector 72,4.0,16032.0,4,5,3+,22.0,Relatively New,2701.0,0,1,0,0,0,1,174,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,chd avenue ★,sector 71,1.1,6104.0,3,4,3,3.0,Moderately Old,1631.0,0,1,0,0,0,2,26,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,emaar palm gardens★,sector 83,1.8,9474.0,3,3,3+,9.0,Relatively New,1719.0,0,0,0,0,0,2,0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,siddhartha apartment,sector 95,1.1,4327.0,4,3,3,9.0,Relatively New,2542.0,0,1,0,0,1,2,22,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,maxworth city residences,sector 10a,0.8,6400.0,2,3,2,9.0,New Property,1250.0,0,0,0,0,0,2,46,"28.4469° N, 77.0106° E",28.4469,77.0106
flat,viridian the plaza,sector 106,0.39,619.0,1,1,1,7.0,Relatively New,567.0,0,0,0,0,0,2,130,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,tulip violet★,sector 69,1.7,8458.0,4,4,2,1.0,Relatively New,1819.0,0,0,0,0,0,2,126,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ireo uptown★,sector 66,1.5,11219.0,2,3,3,1.0,Relatively New,1330.0,0,1,0,0,1,1,79,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,dlf the arbour,sector 63,7.8,19747.0,4,4,0,6.0,New Property,3950.0,0,0,0,0,0,2,61,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,dlf the ultima★,sector 81,2.45,11492.0,3,3,2,9.0,Relatively New,1800.0,0,1,0,0,0,1,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,spectrum centre,sector 82a,0.62,1060.0,1,1,0,6.0,Relatively New,5850.0,0,0,0,0,0,2,0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,elan mercado,sector 80,0.85,1379.0,1,1,1,15.0,Relatively New,6165.0,0,0,0,0,0,2,60,"28.3659° N, 76.9557° E",28.3659,76.9557
flat,sare petioles,sector 92,1.3,6373.0,4,4,0,7.0,Relatively New,2040.0,0,0,0,0,0,2,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,apna enclave,sector 3,0.58,678.0,2,2,2,2.0,Old Property,900.0,0,0,0,0,0,2,66,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,tulip petals★,sector 89,1.55,10000.0,3,2,3,6.0,Moderately Old,1403.0,0,0,1,0,0,1,111,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,sidhartha ncr one,sector 95,0.56,4106.0,2,2,2,10.0,Relatively New,1333.0,0,0,0,0,0,2,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,bestech park view spa next★,sector 67,3.32,12600.0,4,5,3+,12.0,Moderately Old,2385.0,0,1,0,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ats triumph★,sector 104,1.95,8515.0,3,3,3+,3.0,New Property,2290.0,0,1,0,0,0,2,69,"28.4788° N, 76.9960° E",28.4788,76.996
flat,sbtl caladium,sector 109,1.8,7073.0,3,3,3+,10.0,Relatively New,2000.0,0,0,0,0,0,2,174,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,om appartments,sector 12,0.4,494.0,3,2,1,3.0,Relatively New,8100.0,0,0,0,0,0,2,7,"28.4723° N, 77.0320° E",28.4723,77.032
flat,lotus homz★,sector 111,0.7,1117.0,2,2,2,8.0,Relatively New,6264.0,0,0,0,0,0,2,68,"28.5238° N, 77.0320° E",28.5238,77.032
house,shree krishna homes,sector 104,0.48,50.0,2,2,1,1.0,New Property,795.0,1,0,0,1,1,2,44,"28.4788° N, 76.9960° E",28.4788,76.996
flat,today callidora,sector 73,1.0,7692.0,2,2,2,13.0,New Property,1300.0,0,0,0,0,0,2,0,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,shree vardhman victoria★,sector 70,1.5,7692.0,3,5,3,7.0,Relatively New,1527.0,0,1,0,0,0,1,174,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,experion the heartsong★,sector 108,1.02,7950.0,2,3,3,4.0,Relatively New,816.0,1,0,0,0,0,2,112,"28.5134° N, 76.9830° E",28.5134,76.983
flat,shree vardhman victoria★,sector 70,1.66,14249.0,3,5,3,8.0,Relatively New,1527.0,0,1,0,0,0,2,108,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,signature global grand iva★,sector 103,0.3,921.0,1,2,2,5.0,New Property,3258.0,0,0,0,0,0,2,37,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,experion windchants★,sector 112,5.6,11530.0,4,6,3+,15.0,Moderately Old,3662.34,0,1,0,0,0,1,157,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,tata primanti★,sector 72,3.5,11427.0,4,5,3+,16.0,Relatively New,3063.0,0,1,0,0,1,2,31,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,bestech park view residency★,sector 2,1.55,8073.0,3,4,3+,10.0,Moderately Old,1738.0,0,1,0,0,0,2,100,"28.5095° N, 77.0320° E",28.5095,77.032
flat,emaar gurgaon greens★,sector 102,1.4,8485.0,3,3,3,3.0,Relatively New,1315.0,0,1,0,0,0,2,60,"28.4750° N, 76.9715° E",28.475,76.9715
flat,suposhaa smartworld orchard,sector 61,2.25,14526.0,3,3,2,3.0,Under Construction,1549.0,0,0,0,0,0,2,0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,tulip violet★,sector 69,1.68,10072.0,3,3,2,0.0,Relatively New,1510.0,0,0,0,0,0,2,157,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,tulip violet★,sector 69,1.75,9459.0,3,4,2,0.0,Relatively New,1850.0,0,0,0,0,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shree vardhman victoria★,sector 70,1.1,8462.0,2,2,2,0.0,New Property,1026.0,1,0,0,0,0,2,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,sare crescent parc★,sector 92,1.0,4778.0,4,4,3,9.0,Relatively New,2093.0,0,0,0,0,0,2,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,indiabulls enigma,sector 110,3.45,10147.0,4,4,3,9.0,Moderately Old,3077.0,0,1,0,0,0,1,125,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,awho sispal vihar★,sector 49,2.0,7262.0,4,3,3+,4.0,Old Property,2492.0,0,0,0,0,0,2,65,"28.4121° N, 77.0480° E",28.4121,77.048
flat,unitech vistas,sector 70,0.53,4801.0,2,2,2,9.0,Under Construction,991.0,0,0,0,0,1,2,24,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ambience creacions,sector 22,2.0,14493.0,2,2,2,9.0,Relatively New,1380.0,0,0,0,0,0,2,49,"28.5072° N, 77.0640° E",28.5072,77.064
flat,shree vardhman victoria★,sector 70,1.75,8974.0,3,4,2,16.0,Relatively New,1950.0,0,1,0,1,0,2,49,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,dlf new town heights ★,sector 90,1.6,6768.0,4,4,3+,10.0,Relatively New,2139.0,0,1,0,1,0,2,88,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,chanderlok society,sector 28,0.9,7235.0,4,2,3+,1.0,Old Property,1244.0,0,0,0,0,0,2,0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,pareena coban residences,sector 99a,1.05,6774.0,2,2,3,2.0,Relatively New,1390.0,1,0,0,0,0,2,49,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,parsvnath green ville★,sector 48,1.5,8787.0,3,3,3,1.0,Old Property,1600.0,0,0,0,0,0,1,128,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,tulip violet★,sector 69,1.32,8413.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,1,0,2,86,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,pareena laxmi apartments★,sector 99a,0.3,603.0,2,1,2,5.0,New Property,511.0,0,0,0,0,0,2,66,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,bestech park view city★,sector 48,1.78,10023.0,3,4,2,5.0,Relatively New,1526.0,1,0,0,1,0,2,53,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,microtek greenburg★,sector 86,1.65,8707.0,3,4,3,8.0,Relatively New,1715.0,0,1,0,0,0,2,124,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ireo victory valley★,sector 67,2.99,11832.0,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,1,37,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,supertech araville,sector 79,0.83,5425.0,2,2,3,5.0,New Property,1530.0,1,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar mgf emerald floors premier★,sector 65,2.8,16970.0,4,4,3,2.0,Relatively New,1650.0,1,0,0,0,0,1,89,"28.4030° N, 77.0690° E",28.403,77.069
flat,vatika emilia floors★,sector 83,0.6,5714.0,2,2,2,1.0,Relatively New,990.0,0,0,0,0,0,1,167,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,zara aavaas,sector 104,0.2,738.0,1,2,2,3.0,New Property,2709.0,0,0,0,0,0,2,67,"28.4788° N, 76.9960° E",28.4788,76.996
flat,mm woodshire★,sector 107,1.4,5930.0,3,4,3+,6.0,Relatively New,2137.0,0,1,0,0,0,2,117,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,smart world gems,sector 89,1.13,8503.0,3,3,2,4.0,Under Construction,1329.0,1,0,0,0,0,2,115,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,green campus chs,manesar,0.9,3935.0,3,3,3+,6.0,Moderately Old,2070.0,0,1,0,0,0,2,5,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,unitech heritage city,sector 7,4.26,13108.0,4,4,0,9.0,Relatively New,3250.0,0,0,0,0,0,2,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,umang monsoon breeze,sector 78,1.25,5000.0,4,4,3,2.0,Relatively New,2300.0,0,1,0,1,1,2,57,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,tulip ivory★,sector 70,2.35,9792.0,4,4,3+,10.0,Moderately Old,2400.0,0,1,0,0,0,1,65,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,bestech spa signature,sector 81,4.45,10595.0,4,4,3+,8.0,Relatively New,3850.0,1,1,0,1,1,1,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ansals highland park,sector 12,1.2,6186.0,3,3,3+,4.0,Under Construction,1940.0,0,1,0,0,0,2,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,tulip violet★,sector 69,1.9,9453.0,4,4,2,6.0,Relatively New,1743.0,0,0,1,0,0,2,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sare crescent parc royal greens phase,sector 92,1.25,5833.0,4,4,3,20.0,Relatively New,1939.0,0,1,0,0,0,2,60,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,vatika city homes★,sector 83,1.05,8571.0,3,3,3,8.0,Moderately Old,1468.0,0,0,0,1,0,1,103,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,shri ram apartments,sector 12,0.46,568.0,2,2,1,1.0,Relatively New,8100.0,0,0,0,0,0,1,69,"28.4723° N, 77.0320° E",28.4723,77.032
flat,smart world orchard,sector 61,2.2,14203.0,3,3,2,4.0,New Property,1549.0,0,0,0,0,0,2,152,"28.4050° N, 77.0963° E",28.405,77.0963
flat,smriti apartment,sector 56,0.52,1184.0,1,1,1,1.0,Old Property,475.0,0,0,0,0,0,2,34,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,orchid petals★,sector 49,2.35,11559.0,3,3,3,15.0,Relatively New,2030.0,0,0,0,0,1,2,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,smart world gems,sector 89,0.97,8794.0,2,2,3+,2.0,New Property,1103.0,0,0,0,0,0,2,49,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,emaar palm gardens★,sector 83,1.8,9474.0,3,3,3,6.0,Relatively New,1549.0,0,1,0,0,0,1,97,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sbr apartment,manesar,0.68,4456.0,3,3,3,2.0,Moderately Old,1526.0,0,0,0,0,0,2,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,maa bhagwati residency,sector 7,0.45,556.0,2,2,1,4.0,Relatively New,8100.0,0,0,0,0,0,2,28,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,la vida by tata housing,sector 113,1.55,11654.0,2,2,3,2.0,New Property,1276.0,0,0,0,0,0,2,174,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,ansal heights,sector 86,0.9,5325.0,3,3,2,10.0,New Property,1690.0,0,0,0,0,0,2,29,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,signature global solera★,sector 107,0.52,896.0,3,2,2,5.0,Relatively New,5805.0,0,0,0,0,1,2,15,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,orris carnation residency★,sector 85,0.72,4881.0,3,3,2,9.0,Moderately Old,1350.0,0,0,0,0,1,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,housing board colony,sector 51,0.3,4630.0,1,1,0,0.0,Moderately Old,648.0,1,0,0,0,0,2,15,"28.4320° N, 77.0686° E",28.432,77.0686
flat,vatika city★,sector 49,1.79,12786.0,3,3,3,9.0,Old Property,1400.0,0,1,0,0,0,2,38,"28.4121° N, 77.0480° E",28.4121,77.048
flat,satya element one,sector 49,0.87,2148.0,1,1,1,2.0,Relatively New,4050.0,0,0,0,0,0,2,22,"28.4121° N, 77.0480° E",28.4121,77.048
flat,prime habitat,sector 99a,0.26,527.0,2,2,1,6.0,Relatively New,4932.0,0,0,0,0,1,2,79,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,orchid petals★,sector 49,2.38,11498.0,3,4,3,1.0,Relatively New,2061.0,1,0,0,0,0,2,49,"28.4121° N, 77.0480° E",28.4121,77.048
flat,bptp terra★,sector 37d,1.45,8007.0,3,3,3,9.0,Relatively New,1639.0,0,0,0,0,0,2,107,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,professional society,manesar,0.75,3067.0,3,4,3,3.0,Relatively New,2445.0,0,1,0,0,0,2,21,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,supertech hilltown,sector 2,0.8,5556.0,3,2,3,8.0,Moderately Old,1200.0,0,0,0,0,0,2,0,"28.5095° N, 77.0320° E",28.5095,77.032
